id,name,shop,price,url
629,Laptop HP ENVY x360 13-bf0095TU 76B15PA (Core i5-1230U | 16GB | 512GB | Intel Iris Xe | 13.3 inch 2.8K | Cảm ứng | Win 11 | Bạc),Anphat computer,27.990.000,https://www.anphatpc.com.vn/laptop-hp-envy-x360-13-bf0095tu-76b15pa.html
630,Laptop HP 15s-fq5080TU 6K7A0PA (Core™ i5-1235U | 8GB | 256GB | Iris® Xᵉ Graphics | 15.6inch FHD | Windows 11 | Natural silver),Anphat computer,14.990.000,https://www.anphatpc.com.vn/laptop-h-p-15s-fq5080tu-6k7a0pa.html
631,Laptop HP 15s-fq5145TU 76B24PA (Core™ i7-1255U | 8GB | 256GB | Iris® Xᵉ Graphics | 15.6inch FHD | Windows 11 | Natural silver),Anphat computer,18.290.000,https://www.anphatpc.com.vn/laptop-hp-15s-fq5145tu-76b24pa.html
632,Laptop HP ZBook Firefly 14 G8 275W0AV (Core i7-1165G7 | 16GB | 1TB | T500 4GB | 14 inch FHD | Win 10 Pro | Bạc),Anphat computer,39.990.000,https://www.anphatpc.com.vn/laptop-hp-zbook-firefly-14-g8-275w0av-core-i7-1165g7-16gb-1tb-t500-4gb-14-inch-fhd-win-10-pro-bac.html
633,Laptop HP ENVY X360 13-bf0090TU 76B13PA (Core i7-1250U | 16GB | 512GB | Intel Iris Xe | 13.3 inch 2.8K | Cảm ứng | Win 11 | Xanh),Anphat computer,30.990.000,https://www.anphatpc.com.vn/laptop-hp-envy-x360-13-bf0090tu-76b13pa.html
634,Laptop HP EliteBook x360 1040 G9 6Z982PA (Core i7-1255U | 16GB | 512 GB | Intel Iris Xe | 14 inch WUXGA | Cảm ứng | Win 11 Pro | Bạc),Anphat computer,Liên hệ,https://www.anphatpc.com.vn/laptop-hp-elitebook-x360-1040-g9-6z982pa.html
635,Laptop Dell Vostro 15 3520 5M2TT1 (Intel Core i3-1215U | 8GB | 512GB | 15.6 inch FHD | Windows 11 | Office | Xám),Anphat computer,14.390.000,https://www.anphatpc.com.vn/laptop-dell-vostro-15-3520-5m2tt1.html
636,Laptop Dell Vostro 5620 70296963 (Core™ i5-1240P | 8GB | 512GB | GeForce MX570 2GB | 16.0 inch FHD | Windows 11 | Xám),Anphat computer,23.490.000,https://www.anphatpc.com.vn/laptop-dell-vostro-5620-70296963.html
637,Laptop Dell Vostro 3510B P112F002BBL (Core ™ i5-1135G7 | 8GB | 512GB | MX350 2GB | 15.6-inch FHD | Win 11 | Office | Đen),Anphat computer,17.890.000,https://www.anphatpc.com.vn/laptop-dell-vostro-3510b-p112f002bbl.html
638,Laptop Dell Vostro 15 3510 7T2YC3 (Core™ i7-1165G7 | 8GB | 512GB | MX350 2GB | 15.6-inch FHD | Win 11 | Office | Đen),Anphat computer,21.590.000,https://www.anphatpc.com.vn/laptop-dell-vostro-15-3510-7t2yc3.html
