Product,Price,Brand,Core,RAM,ScrSize,GraphicCard,Drive_Type,Capacity,OperSystem,Weight,Madein,Since,Shop,URL
Laptop LG Gram 2021 16Z90P-G.AH73A5 (i7-1165G7) (Bạc),39290000,LG,"Intel Core i7-1165G7 ( 2.8 GHz - 4.7 GHz / 12MB / 4 nhân, 8 luồng ) i7-1165G7",16,16,Onboard  Intel Iris Xe Graphics,SSD,256,Windows 10 Home 64-bit  Windows 10,1.1,,,Phongvu,https://phongvu.vn/laptop-lg-gram-2021-16z90p-g-ah73a5-bac--s210500989?sku=210500989
Laptop LG Gram 2021 17Z90P-G.AH78A5 (i7-1165G7) (Đen),44690000,LG,"Intel Core i7-1165G7 ( 2.8 GHz - 4.7 GHz / 12MB / 4 nhân, 8 luồng ) i7-1165G7",16,17,Onboard  Intel Iris Xe Graphics,SSD,256,Windows 10 Home 64-bit  Windows 10,1.35,,,Phongvu,https://phongvu.vn/may-tinh-xach-tay-laptop-lg-gram-2021-17z90p-g-ah78a5-i7-1165g7-den--s210500993?sku=210500993
Laptop Asus Vivobook Flip TP470EA-EC027T (i3-1115G4) (Bạc),15490000,ASUS,"Intel Core i3-1115G4 ( 3.0 GHz - 4.10 GHz / 6MB / 2 nhân, 4 luồng ) i3-1115G4",1 x 4GB Onboard  LPDDR4X,14,Onboard  Intel UHD Graphics,SSD,512,Windows 10 Home 64-bit  Windows 10,1.5,,,Phongvu,https://phongvu.vn/asus-vivobook-flip-tp470ea-ec027t--s210502241?sku=210502241
Laptop MSI Thin GF65 10UE-286VN (i5-10500H+HM470) (Đen),24990000,MSI,"Intel Core i5-10500H ( 2.5 GHz - 4.5 GHz / 12MB / 6 nhân, 12 luồng ) i5-10500H",8,15.6,RTX 3060  6GB  GDDR6 / Intel UHD Graphics,SSD,512,Windows 10 Home SL 64-bit  Windows 10,1.8,,,Phongvu,https://phongvu.vn/laptop-msi-thin-gf65-10ue-286vn--s210600076?sku=210600076
Laptop Gigabyte G5 KC-5S11130SH (i5-10500H) (Đen),24990000,GIGABYTE,"Intel Core i5-10500H ( 2.5 GHz - 4.5 GHz / 12MB / 6 nhân, 12 luồng ) i5-10500H",8,15.6,RTX 3060  6GB  GDDR6 / Intel UHD Graphics,SSD,512,Windows 10 Home SL 64-bit  Windows 10,2.2,,,Phongvu,https://phongvu.vn/may-tinh-xach-tay-laptop-gigabyte-g5-kc-5s11130sh-i5-10500h-den--s210700019?sku=210700019
Laptop Dell Latitude 3420-L3420I3SSD (i3-1115G4) (Xám đậm),16490000,Dell,"Intel Core i3-1115G4 ( 3.0 GHz - 4.10 GHz / 6MB / 2 nhân, 4 luồng ) i3-1115G4",8,14,Onboard  Intel UHD Graphics,SSD,256,Fedora  Fedora,1.5,,,Phongvu,https://phongvu.vn/dell-latitude-3420-i3-1115g4--s210701155?sku=210701155
Laptop Asus X515EA-BQ1006T (i3-1115G4) (Bạc),13390000,ASUS,"Intel Core i3-1115G4 ( 3.0 GHz - 4.10 GHz / 6MB / 2 nhân, 4 luồng ) i3-1115G4",1 x 4GB Onboard  DDR4 ( 1 Khe cắm / Hỗ trợ tối đa 20GB ),15.6,Onboard  Intel UHD Graphics,SSD,512,Windows 10 Home 64-bit  Windows 10,1.8,,,Phongvu,https://phongvu.vn/asus-vivobook-x515ea-bq1006t--s210701594?sku=210701594
Laptop MSI Modern 15 A11MU-678VN (i5-1155G7) (Xám),14990000,MSI,"Intel Core i5-1155G7 ( 2.5 GHz - 4.5 GHz / 8MB / 4 nhân, 8 luồng ) i5-1155G7",8,15.6,Onboard  Intel Iris Xe Graphics,SSD,512,Windows 10 Home 64-bit  Windows 10,1.6,,,Phongvu,https://phongvu.vn/may-tinh-xach-tay-laptop-msi-modern-15-a11mu-678vn-i5-1155g7-bac--s210801186?sku=210801186
Laptop Asus TUF Gaming FX506HCB-HN139T (i5-11400H) (Xám),24090000,ASUS,"Intel Core i5-11400H ( 2.7 GHz - 4.5 GHz / 12MB / 6 nhân, 12 luồng ) i5-11400H",8,15.6,RTX 3050  4GB  GDDR6 / Intel UHD Graphics,SSD,512,Windows 10 Home 64-bit  Windows 10,2.3,,,Phongvu,https://phongvu.vn/may-tinh-xach-tay-laptop-asus-tuf-gaming-fx506hcb-hn139t-i5-11400h-xam--s210900191?sku=210900191
Laptop Asus ROG Strix G513IH-HN015T (AMD Ryzen 7 4800H) (Xám),21890000,ASUS,"AMD Ryzen 7 4800H ( 2.9 GHz - 4.2 GHz / 8MB / 8 nhân, 16 luồng ) Ryzen 7 4800H",8,15.6,GTX 1650  4GB  GDDR6 / AMD Radeon Graphics,SSD,512,Windows 10 Home 64-bit  Windows 10,2.1,,,Phongvu,https://phongvu.vn/may-tinh-xach-tay-laptop-asus-rog-strix-g513ih-hn015t-amd-ryzen-7-4800h-xam--s210900363?sku=210900363
Laptop Asus X415EA-EB548T (i5-1135G7) (Xám),16490000,ASUS,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7",1 x 4GB Onboard  DDR4 ( 2 Khe cắm / Hỗ trợ tối đa 20GB ),14,Onboard  Intel Iris Xe Graphics,SSD,512,Windows 10 Home 64-bit  Windows 10,1.6,,,Phongvu,https://phongvu.vn/asus-vivobook-x415ea-eb548t--s210900605?sku=210900605
Laptop Asus ROG Strix G15 G513IC-HN002T (AMD Ryzen 7 4800H) (Xám),26490000,ASUS,"AMD Ryzen 7 4800H ( 2.9 GHz - 4.2 GHz / 8MB / 8 nhân, 16 luồng ) Ryzen 7 4800H",8,15.6,RTX 3050  4GB  GDDR6 / AMD Radeon Graphics,SSD,512,Windows 10 Home 64-bit  Windows 10,2.1,,,Phongvu,https://phongvu.vn/asus-rog-strix-g15-g513ic-hn002t--s210901836?sku=210901836
Laptop Dell Vostro 15 3510 (3510-7T2YC1) (i5-1135G7) (Đen),20090000,Dell,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7",8,15.6,Onboard  Intel Iris Xe Graphics,SSD,512,Windows 10 Home SL 64-bit + Office  Windows 10 + Office,1.7,,,Phongvu,https://phongvu.vn/dell-vostro-3400-i5-1135g7--s211000019?sku=211000019
Laptop HP 240 G8 (519A7PA) (i3-1005G1) (Bạc),8990000,HP,"Intel Core i3-1005G1 ( 1.2 GHz - 3.4 GHz / 4MB / 2 nhân, 4 luồng ) i3-1005G1",1 x 4GB  DDR4  3200MHz ( 2 Khe cắm,14,Onboard  Intel UHD Graphics,SSD,256,Windows 10 Home SL 64-bit  Windows 10,1.4,,,Phongvu,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-240-g8-519a7pa-i3-1005g1-bac--s211001896?sku=211001896
Laptop Acer TravelMate P2 TMP214-53-5571 (NX.VPNSV.01V) (i5-1135G7) (Đen),19990000,ACER,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7",16,14,Onboard  Intel Iris Xe Graphics,SSD,512,FreeDOS,1.6,,,Phongvu,https://phongvu.vn/may-tinh-xach-tay-laptop-acer-travelmate-p2-tmp214-53-5571-nx-vpnsv-01v-i5-1135g7-den--s211006749?sku=211006749
Laptop Asus VivoBook Pro M3401QA-KM040T (AMD Ryzen 7 5800H) (Xanh),21990000,ASUS,"Ryzen 7 5800H ( 3.2 GHz - 4.4 GHz / 16MB / 8 nhân, 16 luồng ) Ryzen 7 5800H",8,14,Onboard  AMD Radeon Graphics,SSD,512,Windows 10 Home 64-bit  Windows 10,1.4,,,Phongvu,https://phongvu.vn/asus-vivobook-pro-m3401qa-km040t--s211008655?sku=211008655
Laptop Asus A515EA-L11171T (i5-1135G7) (Đen),18590000,ASUS,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7",8,15.6,Onboard  Intel Iris Xe Graphics,SSD,512,Windows 10 Home 64-bit  Windows 10,1.8,,,Phongvu,https://phongvu.vn/asus-vivobook-a515ea-l11171t--s211010561?sku=211010561
Laptop Asus A515EA-L12033T (i5-1135G7) (Đen),17290000,ASUS,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7",8,15.6,Onboard  Intel Iris Xe Graphics,SSD,512,Windows 10 Home 64-bit  Windows 10,1.8,,,Phongvu,https://phongvu.vn/asus-vivobook-a515ea-l12033t-i5-1135g7--s211101970?sku=211101970
Laptop Lenovo Legion 5 15ACH6A-82NW003BVN (AMD Ryzen 7 5800H) (Xanh),35990000,Lenovo,"Ryzen 7 5800H ( 3.2 GHz - 4.4 GHz / 16MB / 8 nhân, 16 luồng ) Ryzen 7 5800H",8,15.6,Radeon RX 6600M  8GB  GDDR6 / AMD Radeon Graphics,SSD,512,Windows 10 Home 64-bit  Windows 10,2.4,,,Phongvu,https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-legion-5-15ach6a-82nw003bvn-amd-ryzen-7-5800h-xanh--s211103901?sku=211103901
Laptop Asus FX506HCB-HN1138W (i5-11400H) (Xám),24090000,ASUS,"Intel Core i5-11400H ( 2.7 GHz - 4.5 GHz / 12MB / 6 nhân, 12 luồng ) i5-11400H",8,15.6,RTX 3050  4GB  GDDR6 / Intel UHD Graphics,SSD,512,Windows 11 Home  Windows 11,2.3,,,Phongvu,https://phongvu.vn/asus-tuf-gaming-fx506hcb-hn1138w-i5-11400h--s211104794?sku=211104794
Laptop MSI Bravo 15 B5DD-264VN (AMD Ryzen 7 5800H) (Đen),19390000,MSI,"Ryzen 7 5800H ( 3.2 GHz - 4.4 GHz / 16MB / 8 nhân, 16 luồng ) Ryzen 7 5800H",8,15.6,Radeon RX 5500M  4GB  GDDR6 / AMD Radeon Graphics,SSD,512,Windows 11 Home  Windows 11,1.9,,,Phongvu,https://phongvu.vn/may-tinh-xach-tay-laptop-msi-bravo-15-b5dd-264vn-amd-ryzen-7-5800h-den--s211105058?sku=211105058
Laptop MSI Modern 15 A5M-239VN (AMD Ryzen 7 5700U) (Xám),15490000,MSI,"AMD Ryzen 7 5700U ( 1.8 GHz - 4.3 GHz / 8MB / 8 nhân, 16 luồng ) Ryzen 7 5700U",8,15.6,Onboard  AMD Radeon Graphics,SSD,512,Windows 11 Home  Windows 11,1.6,,,Phongvu,https://phongvu.vn/may-tinh-xach-tay-laptop-msi-modern-15-a5m-239vn-amd-ryzen-7-5700u-xam--s211105065?sku=211105065
Laptop Asus UX325EA-KG538W (i5-1135G7) (Xám),22890000,ASUS,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7",8,13.3,Onboard  Intel Iris Xe Graphics,SSD,512,Windows 11 Home  Windows 11,1.2,,,Phongvu,https://phongvu.vn/asus-zenbook-ux325ea-kg538w--s211106054?sku=211106054
Laptop Asus UX363EA-HP532T (i5-1135G7) (Xám),23990000,ASUS,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7",8,13.3,Onboard  Intel Iris Xe Graphics,SSD,512,Windows 10 Home 64-bit  Windows 10,1.3,,,Phongvu,https://phongvu.vn/asus-zenbook-ux363ea-hp532t--s211106057?sku=211106057
Laptop Asus B9400CEA-KC0773T (i5-1135G7) (Đen),28690000,ASUS,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7",8,14,Onboard  Intel Iris Xe Graphics,SSD,512,Windows 10 Home 64-bit  Windows 10,1,,,Phongvu,https://phongvu.vn/asus-expertbook-b9400cea-kc0773t-i5-1135g7--s211107193?sku=211107193
Laptop Gigabyte G5 KC-5S11130SB (i5-10500H) (Đen),24790000,GIGABYTE,"Intel Core i5-10500H ( 2.5 GHz - 4.5 GHz / 12MB / 6 nhân, 12 luồng ) i5-10500H",8,15.6,RTX 3060  6GB  GDDR6 / Intel UHD Graphics,SSD,512,Windows 11 Home SL  Windows 11,2.2,,,Phongvu,https://phongvu.vn/may-tinh-xach-tay-laptop-gigabyte-g5-kc-5s11130sb-i5-10500h-den--s211109776?sku=211109776
Laptop HP Envy X360 13-ay1057AU (601Q9PA) (AMD Ryzen 5 5600U) (Đen),20990000,HP,"AMD Ryzen 5 5600U ( 2.3 GHz - 4.2 GHz / 16MB / 6 nhân, 12 luồng ) Ryzen 5 5600U",8,13.3,Onboard  AMD Radeon Graphics,SSD,256,Windows 11 Home  Windows 11,1.35,,,Phongvu,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-envy-x360-13-ay1057au-601q9pa-amd-ryzen-5-5600-den--s211208844?sku=211208844
Laptop MSI Gaming Alpha 15 B5EEK-203VN (AMD Ryzen 5 5600H) (Đen),22290000,MSI,"AMD Ryzen 5 5600H ( 3.3 GHz - 4.2 GHz / 16MB / 6 nhân, 12 luồng ) Ryzen 5 5600H",8,15.6,Radeon RX 6600M  8GB  GDDR6 / AMD Radeon Graphics,SSD,512,Windows 11 Home  Windows 11,2.4,,,Phongvu,https://phongvu.vn/may-tinh-xach-tay-laptop-msi-gaming-alpha-15-b5eek-203vn-amd-ryzen-5-5600h-den--s211208849?sku=211208849
Laptop MSI GF63 Thin 10SC-804VN (i5-10500H) (Đen),15490000,MSI,"Intel Core i5-10500H ( 2.5 GHz - 4.5 GHz / 12MB / 6 nhân, 12 luồng ) i5-10500H",8,15.6,GTX 1650  4GB  GDDR6 / Intel UHD Graphics,SSD,512,Windows 10 Home 64-bit  Windows 10,1.9,,,Phongvu,https://phongvu.vn/may-tinh-xach-tay-laptop-msi-gf63-thin-10sc-804vn-i5-10500h-den--s211208853?sku=211208853
Laptop Dell Inspiron 15 3511 (P112F001DBL) (i5-1135G7) (Đen),17429000,Dell,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7",16,15.6,Onboard  Intel Iris Xe Graphics,SSD,512,Windows 11 Home SL  Windows 11,1.7,,,Phongvu,https://phongvu.vn/dell-inspiron-15-3511-i5-1135g7-p112f001dbl--s211208854?sku=211208854
Laptop Asus B5302FEA-LF0749W (i5-1135G7) (Đen),22990000,ASUS,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7",8,13.3,Onboard  Intel Iris Xe Graphics,SSD,512,Windows 11 Home  Windows 11,1.3,,,Phongvu,https://phongvu.vn/asus-expertbook-b5302fea-lf0749w-i5-1135g7--s211209685?sku=211209685
Laptop Asus B9400CEA-KC1013W (i5-1135G7) (Đen),27990000,ASUS,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7",8,14,Onboard  Intel Iris Xe Graphics,SSD,512,Windows 11 Home  Windows 11,1.1,,,Phongvu,https://phongvu.vn/asus-expertbook-b9400cea-kc1013w--s211210636?sku=211210636
Laptop HP VICTUS 16-d0201TX (4R0U3PA) (i5-11400H) (Đen),23990000,HP,"Intel Core i5-11400H ( 2.7 GHz - 4.5 GHz / 12MB / 6 nhân, 12 luồng ) i5-11400H",2 x 4GB  DDR4  3200MHz,16.1,RTX 3050Ti  4GB  GDDR6 / Intel UHD Graphics,SSD,512,Windows 11 Home SL  Windows 11,2.4,,,Phongvu,https://phongvu.vn/may-tinh-xach-tay-laptop-hp-victus-16-d0201tx-4r0u3pa-i5-11400h-den--s220100805?sku=220100805
Laptop MSI Modern 15 A5M-235VN (AMD Ryzen 7 5700U) (Xám),15990000,MSI,"AMD Ryzen 7 5700U ( 1.8 GHz - 4.3 GHz / 8MB / 8 nhân, 16 luồng ) Ryzen 7 5700U",8,15.6,Onboard  AMD Radeon Graphics,SSD,512,Windows 11 Home  Windows 11,1.6,,,Phongvu,https://phongvu.vn/laptop-msi-modern-15-a5m-235vn-xam--s220103922?sku=220103922
Laptop Asus ROG Strix SCAR G533ZM-LN013W (i7-12700H) (Đen),50590000,ASUS,"Intel Core i7-12700H ( 2.3 GHz - 4.7GHz / 24MB / 14 nhân, 20 luồng ) i7-12700H",8,15.6,RTX 3060  6GB  GDDR6 / Intel Iris Xe Graphics,SSD,512,Windows 11 Home  Windows 11,2.3,,,Phongvu,https://phongvu.vn/asus-rog-strix-scar-g533zm-ln013w--s220200334?sku=220200334
Laptop Asus TUF Gaming FA506IHR-HN019W (AMD Ryzen 5 4600H) (Đen),18490000,ASUS,"AMD Ryzen 5 4600H ( 3.0 GHz - 4.0 GHz / 8MB / 6 nhân, 12 luồng ) Ryzen 5 4600H",8,15.6,GTX 1650  4GB  GDDR6 / AMD Radeon Graphics,SSD,512,Windows 11 Home  Windows 11,2.3,,,Phongvu,https://phongvu.vn/asus-tuf-gaming-fa506ihr-hn019w--s220200373?sku=220200373
Laptop Asus ExpertBook L1500CDA-EJ0531T (AMD Ryzen 3 3250U) (Đen),12490000,ASUS,"AMD Ryzen 3 3250U ( 2.6 GHz - 3.5 GHz / 4MB / 2 nhân, 4 luồng ) Ryzen 3 3250U",1 x 4GB Onboard  DDR4  2666MHz ( 1 Khe cắm / Hỗ trợ tối đa 36GB ),15.6,Onboard  AMD Radeon Graphics,SSD,256,Windows 10 Home 64-bit  Windows 10,1.7,,,Phongvu,https://phongvu.vn/asus-expertbook-l1500cda-ej0531t--s220300644?sku=220300644
Laptop Asus ExpertBook B1500CEAE-EJ2646T (i5-1135G7) (Đen),17990000,ASUS,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7",8,15.6,Onboard  Intel Iris Xe Graphics,SSD,256,Windows 10 Home 64-bit  Windows 10,1.7,,,Phongvu,https://phongvu.vn/asus-expertbook-b1500ceae-ej2646t--s220300645?sku=220300645
Laptop Asus ExpertBook P2451FA-BV3136T (i3-10110U) (Đen),11990000,ASUS,"Intel Core i3-10110U ( 2.1 GHz - 4.1 GHz / 4MB / 2 nhân, 4 luồng ) i3-10110U",1 x 4GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),14,Onboard  Intel UHD Graphics,SSD,256,Windows 10 Home 64-bit  Windows 10,1.7,,,Phongvu,https://phongvu.vn/asus-expertbook-p2451fa-bv3136t--s220300646?sku=220300646
Laptop HP OMEN 16-b0177TX (5Z9Q8PA) (i5-11400H) (Đen),40090000,HP,"Intel Core i5-11400H ( 2.7 GHz - 4.5 GHz / 12MB / 6 nhân, 12 luồng ) i5-11400H",8,16.1,RTX 3060  6GB  GDDR6 / Intel UHD Graphics,SSD,256,Windows 11 Home  Windows 11,2.3,,,Phongvu,https://phongvu.vn/laptop-hp-omen-16-b0177tx-5z9q8pa-den--s220303780?sku=220303780
Laptop HP OMEN 16-b0176TX (5Z9Q7PA) (i7-11800H) (Đen),45590000,HP,"Intel Core i7-11800H ( 2.3 GHz - 4.6 GHz / 24MB / 8 nhân, 16 luồng ) i7-11800H",8,16.1,RTX 3060  6GB  GDDR6 / Intel UHD Graphics,SSD,256,Windows 11 Home  Windows 11,2.3,,,Phongvu,https://phongvu.vn/laptop-hp-omen-16-b0176tx-5z9q7pa-den--s220303781?sku=220303781
Laptop Gigabyte Aorus 17 XE5-73VN534GH (i7-12700H) (Đen),53290000,GIGABYTE,"Intel Core i7-12700H ( 2.3 GHz - 4.7GHz / 24MB / 14 nhân, 20 luồng ) i7-12700H",8,17.3,RTX 3070Ti  8GB  GDDR6 / Intel Iris Xe Graphics,SSD,256,Windows 11 Home SL  Windows 11,2.7,,,Phongvu,https://phongvu.vn/laptop-gigabyte-aorus-17-xe5-73vn534gh-den--s220304758?sku=220304758
Laptop Acer Predator Triton 500 SE PT516-52s-75E3 (NH.QFQSV.001) (i7-12700H) (Xám),66790000,ACER,"Intel Core i7-12700H ( 2.3 GHz - 4.7GHz / 24MB / 14 nhân, 20 luồng ) i7-12700H",16,16,RTX 3070Ti  8GB  GDDR6 / Intel Iris Xe Graphics,SSD,256,Windows 11 Home SL  Windows 11,2.4,,,Phongvu,https://phongvu.vn/laptop-acer-predator-triton-500-se-pt516-nh-qfqsv-001xam--s220401032?sku=220401032
Laptop Asus TUF Gaming FA507RR-HN835W (AMD Ryzen 7 6800H) (Xám),36590000,ASUS,"AMD Ryzen 7 6800H ( 3.2 GHz - 4.7 GHz / 16MB / 8 nhân, 16 luồng ) Ryzen 7 6800H",16,15.6,RTX 3070  8GB  GDDR6 / AMD Radeon 680M,SSD,512,Windows 11 Home  Windows 11,2.2,,,Phongvu,https://phongvu.vn/asus-tuf-gaming-fa507rr-hn835w--s220401036?sku=220401036
Laptop Asus Vivobook X515EA-BR2045W (i3-1115G4) (Bạc),10790000,ASUS,"Intel Core i3-1115G4 ( 3.0 GHz - 4.10 GHz / 6MB / 2 nhân, 4 luồng ) i3-1115G4",1 x 4GB Onboard  DDR4  Hỗ trợ tối đa 20GB ),15.6,Onboard  Intel UHD Graphics,SSD,512,Windows 11 Home  Windows 11,1.8,,,Phongvu,https://phongvu.vn/asus-vivobook-x515ea-br2045w--s220401041?sku=220401041
Laptop Acer Predator Helios 300 PH315-54-99S6 (NH.QC2SV.006) (i9-11900H) (Đen),38990000,ACER,"Intel Core i9-11900H ( 2.5 GHz - 4.9 GHz / 24MB / 8 nhân, 16 luồng ) i9-11900H",8,15.6,RTX 3060  6GB  GDDR6 / Intel UHD Graphics,SSD,512,Windows 10 Home 64-bit  Windows 10,2.3,,,Phongvu,https://phongvu.vn/laptop-acer-predator-helios-300-ph315-54-99s6-nh-qc2sv-006-den--s220401623?sku=220401623
Laptop Lenovo ThinkBook 13s G3 ACN-20YA0039VN (AMD Ryzen 7 5800U) (Xám),23990000,Lenovo,"AMD Ryzen 7 5800U ( 1.9 GHz - 4.4 GHz / 16MB / 8 nhân, 16 luồng ) Ryzen 7 5800U",8,13.3,Onboard  Intel UHD Graphics,SSD,512,Windows 11 Home  Windows 11,1.2,,,Phongvu,https://phongvu.vn/laptop-lenovo-thinkbook-13s-g3-acn-20ya0039vn--s220401915?sku=220401915
Laptop Lenovo Yoga 7 14ACN6-82N7008XVN (AMD Ryzen 7 5800U) (Xám),24990000,Lenovo,"AMD Ryzen 7 5800U ( 1.9 GHz - 4.4 GHz / 16MB / 8 nhân, 16 luồng ) Ryzen 7 5800U",16,14,Onboard  AMD Radeon Graphics,SSD,512,Windows 11 Home SL  Windows 11,1.5,,,Phongvu,https://phongvu.vn/lenovo-yoga-slim-7-14acn6-82n7008xvn--s220500078?sku=220500078
Laptop Asus ExpertBook B1500CEAE-BQ2234W (i5-1135G7) (Đen),17490000,ASUS,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7",8,15.6,Onboard  Intel Iris Xe Graphics,SSD,512,Windows 11 Home  Windows 11,1.8,,,Phongvu,https://phongvu.vn/asus-expertbook-b1500ceae-bq2234w--s220500085?sku=220500085
Laptop Asus TUF Gaming FX507ZM-HN123W (i7-12700H) (Xám),36590000,ASUS,"Intel Core i7-12700H ( 2.3 GHz - 4.7GHz / 24MB / 14 nhân, 20 luồng ) i7-12700H",16,15.6,RTX 3060  6GB  GDDR6 / Intel Iris Xe Graphics,SSD,512,Windows 11 Home  Windows 11,2.2,,,Phongvu,https://phongvu.vn/asus-tuf-gaming-fx507zm-hn123w--s220500088?sku=220500088
Laptop Dell Vostro 15 3510 (7T2YC5) (i5-1135G7) (Đen),17390000,Dell,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7",8,15.6,Onboard  Intel Iris Xe Graphics,SSD,256,Windows 11 Home SL + Office Home & Student 2021  Windows 11 + Office,1.7,,,Phongvu,https://phongvu.vn/dell-vostro-3510-i5-1135g7--s220500163?sku=220500163
Laptop Acer Aspire 3 A315-58-53S6 (NX.AM0SV.005) (i5-1135G7) (Vàng),15790000,ACER,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7","1 x 4GB, 1 x 4GB Onboard  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 12GB )",15.6,Onboard  Intel Iris Xe Graphics,SSD,256,Windows 11 Home  Windows 11,1.7,,,Phongvu,https://phongvu.vn/acer-aspire-3-a315-58-53s6-nx-am0sv-005--s220500336?sku=220500336
Laptop Acer Aspire Vero AV15 AV15-51-58HB (NX.AYCSV.002) (i5-1155G7) (Bạc),17990000,ACER,"Intel Core i5-1155G7 ( 2.5 GHz - 4.5 GHz / 8MB / 4 nhân, 8 luồng ) i5-1155G7",16,15.6,Onboard  Intel Iris Xe Graphics,SSD,512,Windows 11 Home  Windows 11,1.8,,,Phongvu,https://phongvu.vn/acer-aspire-vero-av15-av15-51-58hb--s220500386?sku=220500386
Laptop Gigabyte AORUS 17 XE4-73VN514GH (i7-12700H) (Đen),52290000,GIGABYTE,"Intel Core i7-12700H ( 2.3 GHz - 4.7GHz / 24MB / 14 nhân, 20 luồng ) i7-12700H",8,17.3,RTX 3070Ti  8GB  GDDR6 / Intel Iris Xe Graphics,SSD,512,Windows 11 Home SL  Windows 11,2.7,,,Phongvu,https://phongvu.vn/gigabyte-aorus-17-xe4-73vn514gh-i7--s220500538?sku=220500538
Laptop Huawei Matebook D15 BoD-WDH9 (i5-1135G7) (Bạc),18190000,Huawei,"Intel Core i5-1135G7 ( 2.4 GHz - 4.2 GHz / 8MB / 4 nhân, 8 luồng ) i5-1135G7",8,15.6,Onboard  Intel Iris Xe Graphics,SSD,512,Windows 11 Home  Windows 11,1.6,,,Phongvu,https://phongvu.vn/laptop-huawei-matebook-d15-bod-wdh9--s220500797?sku=220500797
Laptop Asus ROG Strix G17 G713RM-LL016W (AMD Ryzen 7 6800H) (Xám),41990000,ASUS,"AMD Ryzen 7 6800H ( 3.2 GHz - 4.7 GHz / 16MB / 8 nhân, 16 luồng ) Ryzen 7 6800H",8,17.3,RTX 3060  6GB  GDDR6 / AMD Radeon 680M,SSD,512,Windows 11 Home  Windows 11,2.9,,,Phongvu,https://phongvu.vn/asus-rog-strix-g17-g713rm-ll016w--s220503386?sku=220503386
Laptop Lenovo Yoga 7 14ACN6-82N7002MVN (AMD Ryzen 5 5600U) (Xám),21190000,Lenovo,"AMD Ryzen 5 5600U ( 2.3 GHz - 4.2 GHz / 16MB / 6 nhân, 12 luồng ) Ryzen 5 5600U",8,14,Onboard  AMD Radeon Graphics,SSD,512,Windows 11 Home  Windows 11,1.5,,,Phongvu,https://phongvu.vn/laptop-lenovo-yoga-7-14acn6-82n7002mvn--s220605622?sku=220605622
Laptop HP Pavilion 15-eg2038TX (6K784PA) (i5 1235U) (Bạc),18190000,HP,"Intel Core i5-1235U ( 1.3 GHz - 4.4GHz / 12MB / 10 nhân, 12 luồng ) i5-1235U",2 x 4GB  DDR4  3200MHz ( 2 Khe cắm,15.6,GeForce MX550  2GB  GDDR6 / Intel Iris Xe Graphics,SSD,256,Windows 11 Home SL  Windows 11,1.7,,,Phongvu,https://phongvu.vn/laptop-hp-pavilion-15-eg2038tx-6k784pa--s220610039?sku=220610039
Laptop Dell Vostro 3425 (3425 - V4R35425U100W1),14490000,Dell,"AMD Ryzen 3 5425U ( 2.7 GHz - 4.1 GHz / 8MB / 4 nhân, 8 luồng ) Ryzen 3 5425U",1 x 4GB  DDR4  3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),14,Onboard  AMD Radeon Graphics,SSD,256,Windows 11 Home SL + Office Home & Student 2021  Windows 11 + Office,1.5,,,Phongvu,https://phongvu.vn/laptop-dell-inspiron-3425-v4r35425u100w1--s220700459?sku=220700459
