id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
48045630,8111055666089,Panasonic là thương hiệu nổi tiếng thế giới chuyên sản xuất các dòng pin gắn trong. Mang lại hiệu suất tuyệt vời cho thiết bị đồng thời bảo vệ môi trườngVới công nghệ NHẬT BẢN Pin CR2032 sẽ mang lại ...,94000,95000,,1000,1,499,,available,,1000,1000,,18804,Panasonic
202805930,7443113842272,"Bộ Hộp Cơm Giữ Nhiệt Hút Chân Không Lock&Lock NVY-4 - LHC8052S01 - Nắp phủ nhựa TPE chống trượt, dễ dàng mở nắp.Hộp giữ nhiệt hút chân không với miệng rộng giúp cho thức ăn vào một cách đơn giản....",750000,1490000,,740000,50,9,,available,,1000,1000,,48077,Lock&Lock
173155421,8420682409834,"KỆ GẤP GỌN Để Đồ Đa Năng Nhà Bếp 3 Tầng, 4 Tầng Winci , Thép Carbon Chống Rỉ Cao Cấp, WKGG02Cam kết chỉ bán sản phẩm chính hãng WinciChất lượng luôn đặt lên hàng đầu-------------------------------...",756000,900000,,144000,16,0,,available,,1000,1000,,5334757,Winci
54051410,2999140128379,"Thiết kế tinh tế sang trọng, phù hợp với không gian bếp hiện đạiKiểu dáng hiện đại, kết cấu bền chắc: Sản phẩm được làm từ hợp kim nhôm Anod cứng bằng công nghệ tiên tiến giúp sản phẩm có độ cứng và ...",459000,919000,,460000,50,1646,,available,,1000,1000,,41048,Sunhouse
203230333,7790227173772,"Bộ lau nhà TIKILabel Innovative Mop Set có đầu lau xoay 360 độ linh hoạt, lau mọi ngóc ngách trong nhà dễ dàng. Lồng xoay ly tâm, bằng inox sáng bóng, bền chắc, trục xoay trên cây lau nhẹ hơn dễ thao...",299000,450000,,151000,34,19,,available,,1000,1000,,7888803,TIKILabel
173151383,2466015390311,"+ Kích thước thảm : khoảng 40cm x 60cm (kích thước có thể sai lệch tùy từng lô hàng)- Chất liệu hóa thạch Diatomite.- Thấm hút nước nhanh, chỉ trong 10s giây- Dễ dàng vệ sinh làm sạch, dễ dàng lau ...",53900,53900,,0,0,189,,available,,1000,1000,,3748887,Shouse
197581462,4126140465191,Combo Hộp giữ nhiệt LHC8042 + Ly nhựa 2 lớp Lock&LockHộp giữ nhiệt đựng đồ ăn có tay cầm Handle Food Jar LocknLockCó tay cầm dễ dàng để xách đi và có thể gấp gọn khi không dùng đến.Hộp đựng nhỏ...,399000,1063000,,664000,62,49,,available,,1000,1000,,48077,Lock&Lock
199753638,7603618605148," KÍCH THƯỚC TẤM PIN ,KÍCH THƯỚC ĐÈN MẮT CHIP 5730 SẢN SUẤT TẠT NHẬT BẢN DUNG LƯỢNG PIN LÀ LỢI THẾ KHÁCH HÀNG NÊN THAM KHẢO SHOP MÌNH Ạ.CAM KẾT HÀNG CHUẨN KÍCH THƯỚC TỐT NHẤT THỊ TRƯỜNG! Cam kết đèn đú...",779000,950000,,171000,18,1,,available,,1000,1000,,7368683,TYS TAI YANG SHEN
186558014,6994053079370,"Combo 10 Móc Dán Tường Treo Đồ Đa Năng Siêu Chịu LựcMỗi miếng dán sử dụng keo cường lực, độ bám dính tốt, nhưng khách chỉ nên dán trên bề mặt tường mịn màng, không lồi lỗ để đảm bảo thời gian sử dụng...",19900,19900,,0,0,76,,available,,1000,1000,,5706641,NAVIVU
201040328,4080016476690,- Bình giữ nhiệt LocknLock Riga Tumbler Vietnam Edition LHC4160 897ml có quai xách dễ dàng mang đi mọi nơi- Bộ lọc thép không gỉ và ngăn đá tràn khi uống- Miệng bình rộng dễ dàng vệ sinh- Ống hút ...,357000,715000,,358000,50,24,,available,,1000,1000,,48077,Lock&Lock
99994000,9415199298102,"Bình giữ nhiệt có ống hút Lock&Lock Bucket Tumbler with Straw LHC4268 thiết kế tay cầm chắc chắn giúp bạn thuận tiện mang theo mọi lúc mọi nơi.Nắp và lưới lọc có thể tháo rời, dễ dàng vệ sinh....",237000,473000,,236000,50,1144,,available,,1000,1000,,48077,Lock&Lock
173211404,7514928433043,"1.Thông tin sản phẩm:- Tên sản phẩm: Ghế xoay, Ghế xoay văn phòng làm việc- Mã sản phẩm: E4928 / E4929 / E4925 / E4926G2. Thông tin chi tiết- Trọng lượng: 7.6kg - 9.1kg- Chất liệu: Chân và khung ...",649000,1348200,,699200,52,400,,available,,1000,1000,,46703,Deli
54051410,2999140128379,"Thiết kế tinh tế sang trọng, phù hợp với không gian bếp hiện đạiKiểu dáng hiện đại, kết cấu bền chắc: Sản phẩm được làm từ hợp kim nhôm Anod cứng bằng công nghệ tiên tiến giúp sản phẩm có độ cứng và ...",459000,919000,,460000,50,1646,,available,,1000,1000,,41048,Sunhouse
169848307,5925025693801,Sản phẩm Kệ Treo Tường Định Tuyến Wifi - IG407 IGA là một món hàng nội thất trang trí nhỏ gọn tiện lợi dành cho phòng khách nhà bạn.Kệ gỗ wifi treo tường chứa thiết bị phát sóng wifi sẽ tô ...,62000,62000,,0,0,267,,available,,1000,1000,,523789,IGA
2119169,4204353763551,"  Bộ Cây Lau Nhà Lock&Lock Squeeze Flat Mop ETM471 thiết kế xô tứ giác thông minh, khe vắt vừa có thể vắt khô nước vừa loại các vết bẩn một cách dễ dàng.Thiết kế thùng chứa nước nhỏ gọn và san...",490000,979000,,489000,50,1087,,available,,1000,1000,,48077,Lock&Lock
141298313,7406304152355,       Đây là gói hạt trồng thử - ko có bao bì   * THÔNG TIN SẢN PHẨM   - Tỷ lệ nảy mầm: >80%;   - Mùa Vụ:quanh năm;   - Nhiệt độ gieo: 15 - 30 độ;   - Thời gian thu hoạch: 60-70 ngày.   ...,2000,2000,,0,0,2,,available,,1000,1000,,111461,OEM
176598081,9413822411143,Bình giữ nhiệt LocknLock Metro Two Way 475ml đi kèm với một nắp thuận tiện để uống trong văn phòng và một nắp to-go kín hơi dễ dàng mang đi.Bạn có thể tháo rời nắp giữa để bình trở nên gọn nhẹ hơn....,302000,605000,,303000,50,136,,available,,1000,1000,,48077,Lock&Lock
94778000,9100607091971,"Ô dù được sản xuất trên công nghệ Nhật BảnĐộ mở rộng tới 120cm với 10 nan ô nan ô dày, thép dẻo chịu lực tốt hạn chế gập gẫy sản phẩmKhung, cán chắc chắn, bền đẹp không gỉNút bấm đóng mở tự động thời ...",196000,196000,,0,0,173,,available,,1000,1000,,837855,XUDI
92453371,3250524762385,"- Áo mưa có kiểu dáng hết khổ to rộng, được thiết kế thêm túi đựng nên dễ dàng gấp gọn bảo quản.                                         - Mặt trước có bóng kính trong suốt cho đèn xe, tiện dụng k...",130000,130000,,0,0,144,,available,,1000,1000,,837855,XUDI
204872130,5327193453840,"Công dụng- Hỗ trợ chống các giọt bắn vào mặt- Chống khói bụi khi đi đường- Chống đọng sương và hơi thở- Kính không có độ, không gợn sóng- An toàn bảo vệ mắt tuyệt đối- Có thể kết hợp đeo kính có độ bê...",70000,70000,,0,0,0,,available,,1000,1000,,114133,ASIA
58357614,3432364889774,"1. Đặc điểm nổi bậc của bắt muỗi, ruồi và côn trùng hiệu Con Dơi - Tiêu diệt muỗi cả ban ngày và ban đêm ( đèn bắt muỗi thông thường không bắt được muỗi ban ngày) muỗi ban ngày mới thực sự là muỗi độc...",420000,420000,,0,0,879,,available,,1000,1000,,304627,CON DƠI
107961500,3904766552668,Cấu trúc tường đôi: Ly Nhựa 2 Lớp LocknLock Double Wall Cold Cup Cherry Blossom 750ml HAP509 sử dụng vệ sinh hơn vì nước lạnh không bị ngưng tụ bên ngoài thành cốc.Miệng ly rộng: Dễ dàng vệ sinh bên...,130000,217000,,87000,40,935,,available,,1000,1000,,48077,Lock&Lock
54395273,2090538526484,Kích thước: 1.8m x 1.2mKhung: gỗ dầu đã qua xử líNệm mút: D40. Chân: gỗ tự nhiên hoặc inox không gỉ bền chắcChất liệu: Vải bố cao cấp nhập khẩu-- Sofa bed – sofa giường – sofa đa năng vừa là chiếc so...,3900000,3900000,,0,0,0,,available,,1000,1000,,111461,OEM
204625782,1296864030127,Bộ Dụng Cụ Nhả Kem Đánh Răng Tự Động ASWEI - Kệ Nhà Tắm Thông Minh Kèm Cốc Lắp Đặt Dán TườngBộ Nhả Kem Đánh Răng Tự Động ASWEI - Hàng Chính HãngKệ Nhà Tắm Kèm Nhả Kem Đánh Răng Tự Động ASWEI Lắp ...,175000,339000,,164000,48,48,,available,,1000,1000,,7270983,Aswei
14453485,6845909974427,Sản phẩm chất lượngGiá cả hợp lýKiểu dáng nhỏ gọnSử dụng tiện lợi...,15000,29000,,14000,48,732,,available,,1000,1000,,111461,OEM
191505971,4898846305750,Bình giữ nhiệt Lock&Lock Maman Cup Vacuum Bottle - Thép không gỉ hợp vệ sinh và cấu trúc 2 lớp chân không giúp ngăn chặn việc đọng nước bên ngoài và giữ cho túi của bạn luôn sạch sẽ khi mang the...,260000,515000,,255000,50,37,,available,,1000,1000,,48077,Lock&Lock
122692850,5498033650829,"Chổi cọ sàn vệ sinh Parroti Easy ES02 được thiết kế tinh tế, cây chổi làm bằng nhôm cao cấp, có thể điều chỉnh độ dài linh hoạt phù hợp không gian phòng tắm. Cộng với tính năng vừa chà vừa gạt nước t...",149000,199000,,50000,25,721,,available,,1000,1000,,746615,Parroti
28619438,8120979105185,"- Đặc điểm nổi bật và chức năng ưu Việt của chiếc thang rút nhôm này là gì? Liệu thang nhôm có đảm bảo an toàn kĩ thuật khi sử dụng? Liệu thang nhôm có chắc chắn và bền bỉ hơn các dòng thang gỗ, tre h...",1180000,1500000,,320000,21,438,,available,,1000,1000,,51302,Sumika
56880195,8346511556103,"Bình nước Lock&Lock Eco Bottle ABF664 750ml không chứa chất BPA nguy hiểm cho sức khỏe nên an toàn khi uống.Nắp bình có dây silicone, tiện lợi khi mang theo ra ngoài.Nắp có gioăng silicone ngă...",124000,242000,,118000,49,1127,,available,,1000,1000,,48077,Lock&Lock
110001215,6334612852198,"Bộ 20 miếng dán tường đi dây điện - kẹp cố định nút giữ luồn dây điệnNẹp Dây Điện,Kẹp Dây Điện dán tường cố định dây điện,giữ dây điện an toàn và tiện lợiPhân Loại :• Mỗi bộ sản phẩm gồm: 20 nút kẹ...",29000,29000,,0,0,96,,available,,1000,1000,,111461,OEM
133898113,7763039682324,"       GIƯỜNG PALLET GỖ THÔNG NHẬP KHẨU.   GỖ MỚI 100%    Giường Pallet bên mình sử dụng gỗ thông MỚI 100%, được gia công kỹ bề mặt và các góc cạnh nên mong các bạn đừng so sánh giá ạ.   - B...",580000,580000,,0,0,0,,available,,1000,1000,,111461,OEM
176169965,4082292810275,"Chăn trần bông Everon Lite, chất liệu vải Microfiber Twill nhập khẩu 1/ Đặc tính:- Có tính kháng khuẩn tự nhiên, hạn chế bám bẩn trong quá trình sử dụng.- Chăn hè chần bông sợi Microfiber mềm mại,...",375000,500000,,125000,25,74,,available,,1000,1000,,204301,Everon Lite
118593659,8251020008867,Akemi Cotton Select là các sợi bông tự nhiên được dệt theo kiểu sateen để mang lại cảm giác mềm mại và mượt mà hơn sợi bông thông thường. Phương pháp dệt cũng cho phép các sợi bông chịu được các sức k...,1430000,1490000,,60000,4,13,,available,,1000,1000,,52807,Akemi
52885368,4904460538850,"Túi zipper đáy đứng dùng trong việc bảo quản thực phẩm, đựng đồ dùng trong gia đình hoặc được dùng để đựng linh kiện trong các ngành điện tử.Chiếc túi zipper bé nhỏ này sẽ giúp bạn phân chia hàng hóa,...",78000,78000,,0,0,201,,available,,1000,1000,,7304105,Túi ni lông tự phân hủy sinh học GIMEX II
52574827,5484450002770,"HƯỚNG DẪN SỬ DỤNG:Mở ô (dù) đơn giản chỉ với 1 nút bấm.Khi thu ô (dù), ngoài việc bấm nút để thu lại sau đó quý khách dùng tay ấn từ chóp ô để thu phần que ngắn lại như trước khi mở vào lần tới.D...",178000,230000,,52000,23,1273,,available,,1000,1000,,277519,DandiHome
104270135,4999472244737,Bình Giữ Nhiệt Lock&Lock Featherlight One-touch Tumbler LHC3257 có thiết kế mỏng nhẹ tạo cảm giác dễ dàng trong di chuyển và mang theo khắp nơi. Thân bình được thiết kế nhỏ gọn giúp tiết kiệm khô...,259000,517000,,258000,50,696,,available,,1000,1000,,48077,Lock&Lock
2119173,3784672643501,"Cây Lau Nhà Dạng Xịt Nước Lock&Lock ETM472 thiết kế cây lau nhà dạn đứng với thiết kế tay cầm có cần gạt để điểu khiển việc phun nước, giúp dễ thao tác, tạo cảm giác thoải mái khi sử dụng.Lượng ...",270000,539000,,269000,50,943,,available,,1000,1000,,48077,Lock&Lock
76119803,6433258788385,"Bộ ga chun Microfiber Xám Everon Lite ELM102 được may từ sợi microfiber mềm mại, khả năng thấm hút mồ hôi tốt, tạo sự thông thoáng cho người nằm.Chất liệu vải bền đẹp, dễ dàng giặt sạch với nước, nh...",539000,770000,,231000,30,40,,available,,1000,1000,,204301,Everon Lite
84566545,3448170956202,Ổ cắm đa năng USB Nakagami công nghệ Nhật Bản. Sản phẩm ổ cắm điện Nakagami có thiết kế kiểu dáng nhỏ gọn có thể sử dụng đa năng cho nhiều vị trí trong gia đình bạn. Thiết kế bao gồm 2 lỗ cắm USB và ...,155000,155000,,0,0,841,,available,,1000,1000,,290071,Nakagami
118858137,4586275456734, Nạo Gọt Rau Củ Quả JODILY Inox 304 Hàng Cao Cấp - Mua 1 Lần Dùng Mãi Mãi (Hoàn tiền 10 lần nếu giao hàng không đúng mô tả và hỉnh ảnh và video) THÔNG TIN SẢN PHẨM:  Nạo gọt hoa củ quả là món đồ khôn...,70000,70000,,0,0,45,,available,,1000,1000,,5063093,Jodily StarHome
191918107,1171170118704,Dung tích bình lớn Bình lắc LocknLock Balance Shake It Bottle HAP949 với dung tích bình 800ml giúp cung cấp đầy đủ lượng nước cho cơ thể. Thang đo lường Vạch chia dung tích trên thân bình cho phép ...,134000,267000,,133000,50,12,,available,,1000,1000,,48077,Lock&Lock
1918591,4964968185253,"Keo Dán Giày, Dây Nịt Đa Năng Selleys Kwik Grip là dòng keo kết dính đàn hôi, thích hợp cho việc dán các vật có bề mặt thấm nước và khống thấm nước, bề mặt đứng thẳng hoặc những bề mặt khó cố định.S...",30000,35000,,5000,14,432,,available,,1000,1000,,52977,Selleys
195109304,7180993597980,"Bộ Ga và Vỏ Gối Akemi Cotton Select Affluence, gồm 5 món (King/Queen) LƯU Ý: HÌNH ẢNH CHỈ MANG TÍNH CHẤT MINH HOẠ CHO SẢN PHẨM, MÀU SẮC CÓ THỂ HƠI KHÁC SO VỚI THỰC TẾ DO ĐIỀU KIỆN ÁNH SÁNG KHI CHỤP ...",1526000,1590000,,64000,4,0,,available,,1000,1000,,52807,Akemi
70656791,6725962688458,Loại sản phẩm: Giấy ănChất liệu: Bột treThành phần: 100% bột sợi tre nguyên chất...,125000,125000,,0,0,2165,,available,,1000,1000,,863033,ycool
56941523,4192161694351,"Ly nhựa 2 lớp LocknLock kèm ống hút HAP507 750ml hai lớp cách nhiệt tốt, ngăn chặn sự ảnh hưởng từ nhiệt độ bên ngoài. Bề mặt ly ít bị đọng nước dù bạn dùng ly để đựng nước đá.Miệng ly rộng giúp bạn ...",107000,217000,,110000,51,1763,,available,,1000,1000,,48077,Lock&Lock
165256438,5288949507935,"🌸 Thông tin chi tiết bộ sản phẩm Khăn sợi tre- Chất liệu: 60% Sợi tre, 40% Sợi conton - Kích thước: 30x50 cm- Trọng lượng: 70gram- Tính năng Siêu thấm hút, nhanh khô gấp 3-4 lần COTTON kháng ...",22900,38000,,15100,40,342,,available,,1000,1000,,111461,OEM
134283146,5186329365533,"       * Điểm nổi bật   - Ca giữ nhiệt cấu tạo Inox 2 lớp, giúp giữ nhiệt tốt hơn, không tỏa nhiệt ra bên ngoài.   - Sản phẩm được thiết kế với nắp đậy và tay cầm chắc chắn, an toàn cho người sử...",45000,45000,,0,0,1,,available,,1000,1000,,111461,OEM
144444000,3202009189400,Chất liệu: Đồng thau màu giả cổ. Kích thước: 13cm.Trọng lượng: 1.5kg.Thời gian bảo hành: vĩnh viễn trọn đời.Xuất xứ: Sản xuất tại công ty CPQT Trung Dũng. SẢN PHẨM DÀNH RIÊNG CHO NGƯỜI CÔNG GI...,2090000,2090000,,0,0,0,,available,,1000,1000,,111461,OEM
122700651,3825108800822,"Cây lau kính, gạt chùi kính đa năng 2 đầu trong 1 - Parroti Shiny SN01 được thiết kế tinh tế, cán làm bằng nhôm cao cấp, có thể điều chỉnh độ dài linh hoạt phù hợp độ cao của cửa sổ. Cộng với tính nă...",139000,199000,,60000,30,504,,available,,1000,1000,,746615,Parroti
174236741,8584642860617,Găng tay cao su tự nhiên Lock&Lock ETM83có móc treo tiện lợi có thể móc lên sau khi sử dụng hoặc giặt rửa.Chất liệu 100% cao su tự nhiên không chứa BPA độc hại.Bảo vệ da và móng giúp tay bạn tr...,35000,56000,,21000,38,62,,available,,1000,1000,,48077,Lock&Lock
1399571,5944614557985,"Gối Memory Foam 50D Hình Cong Lock&Lock HLW111 là chiếc gối với thiết kế định hình lượn sóng, theo khung của đầu và gáy, giúp điều chỉnh sự gấp khúc của đường thở trong khi ngủ, mang đến cho bạn g...",290000,483000,,193000,40,1076,,available,,1000,1000,,48077,Lock&Lock
183907622,5312017804399,"LĂN BỤI QUẦN ÁO, GHẾ SOFE- Dùng để lau bụi dính ở quần áo, đặc biệt các chất dính len, dạ bị dính do giặt chung các loại quần áo với nhau.- Đặc biệt nhà ai nuôi chó mèo tì cực kỳ hữu hiệu.- Cây lăn...",49000,85000,,36000,42,28,,available,,1000,1000,,4820811,PEAFLO
144444119,7192025406309,Chất liệu: Đồng thau màu giả cổ. Kích thước: 14cm.Trọng lượng: 1.4kg.Thời gian bảo hành: vĩnh viễn trọn đời.Xuất xứ: Sản xuất tại công ty CPQT Trung Dũng. SẢN PHẨM DÀNH RIÊNG CHO NGƯỜI CÔNG GI...,1815000,1815000,,0,0,0,,available,,1000,1000,,111461,OEM
127031393,9115457631995,Ca nước giữ nhiệt LocknLock Metro Mug LHC4219 với lớp sơn tĩnh điện bền chắc và chất liệu thép không gỉ hợp vệ sinh.Dễ dàng mở với nắp xoay Swing cap.Dễ chùi rửa với miệng ca rộng.Giữ ca cố định t...,298000,506000,,208000,41,582,,available,,1000,1000,,48077,Lock&Lock
578967,1222109028719,"  Chảo Đá Chống Dính Siêu Bền Sunhouse SBD28 28cm   với chất liệu hợp kim nhôm dày 3mm phủ lớp chống chính an toàn và siêu bền, không dễ bong tróc lớp chống dính trên bề mặt     như những loại chảo kh...",257000,430000,,173000,40,1114,,available,,1000,1000,,41048,Sunhouse
2153235,6747317448906,"Bình Giữ Nhiệt Lock&Lock Feather Light LHC4131BKB thiết kế thân thẳng, kiểu dáng thon gọn và màu sắc bắt mắt, dễ dàng đóng mở, tiện lợi cho bạn mang theo đến văn phòng, trường học hay đi dã ngoại...",271000,545000,,274000,50,2821,,available,,1000,1000,,48077,Lock&Lock
121268576,4816461858811,"TIỆN DỤNG, ĐẢM BẢO AN TOÀN - CHỈ CÓ THỂ LÀ Ổ CẮM ĐIỆN QUANG Ổ cắm Điện Quang ĐQ ESK SM750SL (5 lỗ 3 chấu) được thiết kế nhỏ gọn giúp dễ dàng di chuyển nhiều vị trí. Sản phẩm được làm từ nhựa ABS có ...",179000,179000,,0,0,121,,available,,1000,1000,,41391,Điện Quang
44654754,2882379942345,"Để làm ra cây chổi mất rất nhiều thời gian (phân loại-chọn(nhặt riêng lông to và dài đẹp mã) - khâu - giặt,phơi - quấn chổi.Để cây chổi được bền đẹp theo năm tháng nếu biết dùng đúng cách bạn có th...",590000,590000,,0,0,1,,available,,1000,1000,,111461,OEM
17423771,1693054414764,Hàng năm có khoảng 600 triệu viên pin bị vứt bỏ. Số lượng pin này xếp dài ra sẽ tương đương quãng đường từ Anh sang Úc!Pin có nhiều loại với nhiều kích thước khác nhau: Có viên pin có kích thước chỉ n...,90000,100000,,10000,10,554,,available,,1000,1000,,18804,Panasonic
892121,8567702194984,"Pin Max 8 + 4 Viên Energizer E91 BP8+4 AA là sản phẩm có thể sử dụng cho các loại máy ảnh, điều khiển từ xa, đèn Pin, máy chơi game không dây, máy nghe nhạc MP3 và các thiết bị kỹ thuật số cá nhân kh...",137000,137000,,0,0,279,,available,,1000,1000,,19312,Energizer
187636657,1100971819699,"Keo Dán Giày Đa Năng Dán Mọi Loại Giày, Chống ThấmĐẶC ĐIỂM NỔI BẬT- Đây là loại keo dán giày chuyên dụng rất dễ sử dụng, keo này dạng lỏng, sánh, nhanh khô, khi khô rất dai , độ đàn hồi rất tốt và bá...",45000,45000,,0,0,111,,available,,1000,1000,,5063093,Jodily StarHome
112946538,5800315987304,"Trải trực tiếp trên nền nhà, dùng như nệm ngủ văn phòng Dùng trải trên sofa Dùng khi đi picnic, cắm trại Tiện lợi, dễ gấp gọn sau khi sử dụng Sản phẩm được cuộn tròn và đóng vào túi PVC Tấm...",680000,800000,,120000,15,65,,available,,1000,1000,,204301,Everon Lite
144448414,3383513968017,Chất liệu: Đồng thau màu giả cổ. Kích thước: 40cm.Trọng lượng: 4kg.Thời gian bảo hành: vĩnh viễn trọn đời.Xuất xứ: Sản xuất tại công ty CPQT Trung Dũng. SẢN PHẨM DÀNH RIÊNG CHO NGƯỜI CÔNG GIÁO...,5205000,5205000,,0,0,0,,available,,1000,1000,,111461,OEM
185756654,5163075352307," - Chổi cọ nhà vệ sinh Kitimop-Z4 có thiết kế chổi cọ sàn và gạt nước đa năng 2 trong 1 giúp bạn cọ quét làm sạch nhà tắm, nhà vệ sinh nhanh chóng và nhẹ nhàng. Cây chà sàn nhà tắm Kitimop-Z4 có ưu ...",52000,110000,,58000,53,96,,available,,1000,1000,,7368293,Kitimop  Home Tool Cleaning
115092053,6156159064709,"Theo các chuyên gia y tế, tối thiểu bạn nên thay ga giường, gối 1 lần/tuần. Bởi trên mặt ga giường, vỏ gối chứa vô số vi khuẩn từ tế bào chết trên da (cơ thể mất hàng triệu tế bào da mỗi ngày), phấn t...",99000,110000,,11000,10,494,,available,,1000,1000,,697923,LIDACO
177610565,4234116396241,"MÔ TẢ SẢN PHẨM- Đèn pin siêu sáng Ultrafire XML T6 là sự kết hợp tuyệt vời giữa công suất chiếu sáng cao, trở thành một công cụ đáng tin cậy không thể thiếu trong các tình huống khẩn cấp, tìm kiếm, ...",129000,258000,,129000,50,147,,available,,1000,1000,,5003355,US ARMY
54484578,3821461114290,"MÔ TẢ SẢN PHẨM*LƯU Ý !!!: Sản phẩm có 03 phiên bản: Đèn không tích điện: cần phải cắm vào nguồn điện như: ổ điện, máy tính, sạc dự phòng mới có thể sử dụng đượcĐèn tích điện: tích hợp pin lithium...",245000,480000,,235000,49,1890,,available,,1000,1000,,835483,eLights
143341825,6226084601626,Chất liệu: Đồng thau mạ màu giả cổ. Kích thước: 30cm.Trọng lượng: 2.5kg.Thời gian bảo hành: vĩnh viễn trọn đời.Xuất xứ: Sản xuất tại công ty CPQT Trung Dũng. SẢN PHẨM DÀNH RIÊNG CHO NGƯỜI CÔNG...,4360000,4360000,,0,0,0,,available,,1000,1000,,111461,OEM
109778878,6170771232262,"       CAM KẾT CHẤT LƯỢNG, MỘT ĐỔI MỘT NẾU HÀNG CÓ BẤT KÌ LỖI GÌ   Thông số sản phẩm:   Chất liệu:Nến Điện Tử vỏ sáp, hoa văn hình nước mắt   Đường kính: 7,5 cm   Chiều cao: 10 cm/12 cm/ 15cm/...",90000,90000,,0,0,3,,available,,1000,1000,,111461,OEM
42465518,2172276129698,#cây thông noel #cay thong noel #cây thông nô en #cay thong no en #cây thông giáng sinh #cay thong giang sinh #ông già noel #ong gia noel #ông già nô en #ong gia no en #trang trí cây thông noel #ông g...,263000,350000,,87000,25,82,,available,,1000,1000,,111461,OEM
138507381,3658524561380,"Chai xịt chuột thái lan rat off- Nhà nào có “anh tí” quanh quẩn thì mua về xài thử đi ạ, cực kì hiệu quả luôn nè.- Xịt đuổi chuột Thái Lan Rat-Off đuổi sạch chuột, tiêu diệt chuột sau 1 tuần xịt.- ...",84000,92000,,8000,9,48,,available,,1000,1000,,111461,OEM
186879900,1789987767612," - Cây lau nhà Kitimop-X có khả năng tự vắt thông minh không cần thùng, bạn có thể vắt trực tiếp tại vòi nước hoặc tận dụng xô chậu có sẵn tại nhà mình. Chổi lau nhà tự vắt Kitimop-X...",149000,285000,,136000,48,47,,available,,1000,1000,,4259821,Kitimop
70765616,2512459213620,"Đèn đá muối Himalaya tự nhiên là gì?Được khai thác tại mỏ muối ở Pakistan (dãy núi Himalaya), những chiếc đèn đá muối Himalaya từ các khối muối thô tinh thể được chế tác thủ công tạo lên những chiếc...",230000,230000,,0,0,151,,available,,1000,1000,,154009,Love Stone
34818286,5518269660484,"*LƯU Ý: kích thước có thể sai lệch 1-3 cm do quá trình mayTúi quai xách tiện lợiKhóa kéo 3/4 miệng túi, 2 dây kéo chắc chắnVải bạt chống nước, có thể giặt và tái sử dụng nhiều lầnChất liệu bền bỉ cho ...",35000,35000,,0,0,486,,available,,1000,1000,,111461,OEM
1398733,1012204019527,"Cây Lau Nhà Dạng Đứng Lock&Lock ETM461 ứng dụng công nghệ hơi nước hiện đại giúp bạn dễ dàng lau chùi những vết bẩn cứng đầu nhất trên sàn nhà chỉ với một lần lau, tiết kiệm thời gian cũng như ...",270000,539000,,269000,50,441,,available,,1000,1000,,48077,Lock&Lock
25051899,3731937514267,"Ruột Gối Nằm Có Vỏ Everon Lite - Giao Màu Ngẫu Nhiên Sản phẩm an toàn, không gây kích ứng da khi tiếp xúcChống lại các vết bẩn một cách tự nhiênKhông bị biến dạng khi giặt, chống nhăn và chống kéo ...",181000,189000,,8000,4,23,,available,,1000,1000,,204301,Everon Lite
64988886,2301709821421,Bình giữ nhiệt Lock&Lock Flat nắp gỗ 400ml - LHC4227 có phần thân làm bằng thép không gỉ cao cấp (SUS316) mang lại sự sạch sẽ và an toàn vệ sinh hơn khi sử dụng.Lọc trà có thể tháo rời thuận ti...,266000,534000,,268000,50,745,,available,,1000,1000,,48077,Lock&Lock
144407885,1132799331508,Chất liệu: Đồng thau màu giả cổ. Kích thước: 40cm.Trọng lượng: 3.7kg.Thời gian bảo hành: vĩnh viễn trọn đời.Xuất xứ: Sản xuất tại công ty CPQT Trung Dũng. SẢN PHẨM DÀNH RIÊNG CHO NGƯỜI CÔNG GI...,4653000,4653000,,0,0,0,,available,,1000,1000,,111461,OEM
183057936,4596513822485,"- Khay giấy nến dùng được cho cả nồi vuông lẫn nồi tròn, với chức năng chống thấm dầu cực tốt giúp giữ cho nồi chiên không dầu của bạn luôn sạch sẽ - Ngoài ra giấy nến còn giúp giữ cặn thức ăn khỏi nồ...",35000,35000,,0,0,0,,available,,1000,1000,,111461,OEM
94847014,6206030772105,"   ##SẢN PHẨM NẾN HÔNG BAO GỒM ĐẾ GỖ##Bạn ơi, shop có dịp dùng thử và rất yêu nến này nên mới lấy về giới thiệu cùng các bạn.Nến trụ này không có hủ thuỷ tinh bên ngoài, và khi đốt nến sẽ tan ở g...",180000,180000,,0,0,109,,available,,1000,1000,,4777435,Citta
91273061,6070960067812,Loại sản phẩm: Giấy ăn- Thương hiệu: YCOOL- Chất liệu: Bột tre- Màu sắc: giấy màu vàng như màu sợi tre (ko tẩy trắng nên ko có màu trắng)·- Thành phần: 100% bột sợi tre nguyên chất- Quy cách: 260 tờ 4...,106000,106000,,0,0,796,,available,,1000,1000,,863033,ycool
73550275,6210897243198," - Chổi cọ sàn nhà vệ sinh Kitimop-Z1 được thiết kế tinh tế với cán chổi chất liệu hợp kim nhôm có thể tùy chỉnh độ dài linh hoạt phù hợp với không gian nhà tắm, nhà vệ sinh. Cùng với tính năng v...",165000,285000,,120000,42,352,,available,,1000,1000,,4259821,Kitimop
